Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url,Promotion
Agora Jeux,"Mind MGMT : un ""jeu"" d'espionnage psychique",mind-mgmt-un-jeu-d-espionnage-psychique,https://www.agorajeux.com/28801-home_default/mind-mgmt.jpg,70.00,49.00,https://www.agorajeux.com/fr/jeux-de-strategie/14076-mind-mgmt.html,,,,,,,,,Oui
Agora Jeux,Peter Pan et les Enfants Perdus,peter-pan-et-les-enfants-perdus,https://www.agorajeux.com/28701-home_default/peter-et-les-enfants-perdus.jpg,50.00,35.00,https://www.agorajeux.com/fr/jeux-cooperatifs/14052-peter-et-les-enfants-perdus.html,,,,,,,,,Oui
Agora Jeux,Tracks - Siren Bay,tracks-siren-bay,https://www.agorajeux.com/28679-home_default/tracks-siren-bay.jpg,35.00,21.00,https://www.agorajeux.com/fr/jeux-d-enquetes/14047-tracks-siren-bay.html,1,6,45,25,45,12,,,Oui
Agora Jeux,Rainforest,rainforest,https://www.agorajeux.com/28590-home_default/rainforest.jpg,32.64,16.32,https://www.agorajeux.com/fr/jeux-gigamic/14030-rainforest.html,2,4,30,20,30,8,,,Oui
Agora Jeux,Dessino Presto,dessino-presto,https://www.agorajeux.com/28515-home_default/dessino-presto.jpg,20.00,15.00,https://www.agorajeux.com/fr/jeux-d-ambiance/14008-dessino-presto.html,3,7,20,15,20,10,,,Oui
Agora Jeux,Micro Macro Crime City - Tricks Town,micro-macro-crime-city-tricks-town,https://www.agorajeux.com/28363-home_default/micro-macro-crime-city-tricks-town.jpg,27.00,21.60,https://www.agorajeux.com/fr/jeux-d-enquetes/13982-micro-macro-crime-city-tricks-town.html,,,,,,,,,Oui
Agora Jeux,Mimtoo : Pop Culture,mimtoo-pop-culture,https://www.agorajeux.com/28277-home_default/mimtoo-pop-culture.jpg,15.00,12.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13960-mimtoo-pop-culture.html,,,,,,,,,Oui
Agora Jeux,Precognition,precognition,https://www.agorajeux.com/28215-home_default/precognition.jpg,60.00,36.00,https://www.agorajeux.com/fr/jeux-de-strategie/13947-precognition.html,2,4,60,60,60,12,,,Oui
Agora Jeux,Dobble : Teams,dobble-teams,https://www.agorajeux.com/27990-home_default/dobble-teams.jpg,27.00,8.10,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13896-dobble-teams.html,,,,,,,,,Oui
Agora Jeux,Farm Club,farm-club,https://www.agorajeux.com/27955-home_default/farm-club.jpg,26.00,23.40,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13882-farm-club.html,2,5,20,20,20,8,,,Oui
Agora Jeux,Wizard,wizard,https://www.agorajeux.com/27894-home_default/wizard.jpg,15.00,12.00,https://www.agorajeux.com/fr/jeux-gigamic/13858-wizard.html,3,6,45,45,45,10,,,Oui
Agora Jeux,Bad Company,bad-company,https://www.agorajeux.com/27849-home_default/bad-company.jpg,45.00,33.75,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13844-bad-company.html,1,6,30,30,30,8,,,Oui
Agora Jeux,Almanac : Les sommets cristallins,almanac-les-sommets-cristallins,https://www.agorajeux.com/27846-home_default/almanac-les-sommets-cristallins.jpg,54.90,43.92,https://www.agorajeux.com/fr/jeux-de-strategie/13843-almanac-les-sommets-cristallins.html,2,4,90,60,90,12,,,Oui
Agora Jeux,Extinction Panda,extinction-panda,https://www.agorajeux.com/27659-home_default/extinction-panda.jpg,44.90,33.68,https://www.agorajeux.com/fr/jeux-de-strategie/13755-extinction-panda.html,,,,,,,,,Oui
Agora Jeux,Fantasy Realms – Le Trésor Maudit,fantasy-realms-le-tresor-maudit,https://www.agorajeux.com/27218-home_default/fantasy-realms.jpg,19.95,17.90,https://www.agorajeux.com/fr/jeux-de-cartes/13607-fantasy-realms.html,,,,,,,,,Oui
Agora Jeux,Museum Suspects,museum-suspects,https://www.agorajeux.com/27198-home_default/museum-suspects.jpg,22.00,15.40,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13604-museum-suspects.html,2,4,25,20,25,8,,,Oui
Agora Jeux,Spin Circus,spin-circus,https://www.agorajeux.com/27196-home_default/spin-circus.jpg,23.00,11.50,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/13603-spin-circus.html,2,5,15,10,15,4,,,Oui
Agora Jeux,Villains : Jeu de Cartes,villains-jeu-de-cartes,https://www.agorajeux.com/27170-home_default/villains-jeu-de-cartes.jpg,13.50,10.13,https://www.agorajeux.com/fr/jeux-de-cartes/13594-villains-jeu-de-cartes.html,,,,,,,,,Oui
Agora Jeux,Explonimo,explonimo,https://www.agorajeux.com/27135-home_default/explonimo.jpg,19.72,7.89,https://www.agorajeux.com/fr/jeux-gigamic/13580-explonimo.html,,,,,,,,,Oui
Agora Jeux,The Last Aurora,the-last-aurora,https://www.agorajeux.com/27043-home_default/the-last-aurora.jpg,49.90,34.93,https://www.agorajeux.com/fr/jeux-de-strategie/13544-the-last-aurora.html,,,,,,,,,Oui
Agora Jeux,Fondateurs de Teotihuacan,fondateurs-de-teotihuacan,https://www.agorajeux.com/26946-home_default/fondateurs-de-teotihuacan.jpg,45.00,36.00,https://www.agorajeux.com/fr/jeux-de-strategie/13495-fondateurs-de-teotihuacan.html,1,4,60,45,60,14,,,Oui
Agora Jeux,Le Grand Prix de Belcastel,le-grand-prix-de-belcastel,https://www.agorajeux.com/26942-home_default/le-grand-prix-de-belcastel.jpg,39.90,31.50,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/13494-le-grand-prix-de-belcastel.html,2,4,25,25,25,6,,,Oui
Agora Jeux,Hop c'est plié !,hop-c-est-plie,https://www.agorajeux.com/26930-home_default/hop-c-est-plie-.jpg,15.50,10.85,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13491-hop-c-est-plie-.html,,,,,,,,,Oui
Agora Jeux,L’Île des Chats – Explore & Draw,lile-des-chats-explore-draw,https://www.agorajeux.com/26856-home_default/lile-des-chats-explore-draw.jpg,30.00,27.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13464-lile-des-chats-explore-draw.html,,,,,,,,,Oui
Agora Jeux,Fous à Lier,fous-a-lier,https://www.agorajeux.com/26811-home_default/fous-a-lier.jpg,27.00,16.20,https://www.agorajeux.com/fr/jeux-d-ambiance/13450-fous-a-lier.html,4,8,30,15,30,8,,,Oui
Agora Jeux,Carnival Zombie,carnival-zombie,https://www.agorajeux.com/26786-home_default/carnival-zombie.jpg,79.90,39.95,https://www.agorajeux.com/fr/jeux-cooperatifs/13443-carnival-zombie.html,1,6,120,120,120,12,,,Oui
Agora Jeux,Distant Suns,distant-suns,https://www.agorajeux.com/26764-home_default/distant-suns.jpg,20.00,10.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13436-distant-suns.html,2,4,30,15,30,10,,,Oui
Agora Jeux,Libertalia : Les Vents de Galecrest,libertalia-les-vents-de-galecrest,https://www.agorajeux.com/26616-home_default/libertalia.jpg,56.00,39.20,https://www.agorajeux.com/fr/jeux-de-strategie/13382-libertalia.html,1,6,60,45,60,14,,,Oui
Agora Jeux,Fjords,fjords,https://www.agorajeux.com/26600-home_default/fjords.jpg,39.90,35.90,https://www.agorajeux.com/fr/jeux-de-strategie/13376-fjords.html,1,2,30,30,30,8,,,Oui
Agora Jeux,Platypus,platypus,https://www.agorajeux.com/26535-home_default/platypus.jpg,20.00,8.00,https://www.agorajeux.com/fr/jeux-d-ambiance/13349-platypus.html,2,8,30,30,30,8,,,Oui
Agora Jeux,Sous l'Océan,sous-l-ocean,https://www.agorajeux.com/26460-home_default/sous-l-ocean.jpg,22.44,11.22,https://www.agorajeux.com/fr/jeux-gigamic/13308-sous-l-ocean.html,,,,,,,,,Oui
Agora Jeux,Le Conseil des 12,le-conseil-des-12,https://www.agorajeux.com/26445-home_default/le-conseil-des-12.jpg,20.00,14.00,https://www.agorajeux.com/fr/jeux-de-cartes/13303-le-conseil-des-12.html,2,4,30,20,30,10,,,Oui
Agora Jeux,Balade en Archipel de Thau,balade-en-archipel-de-thau,https://www.agorajeux.com/26442-home_default/balade-en-archipel-de-thau.jpg,25.00,18.75,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13302-balade-en-archipel-de-thau.html,,,,,,,,,Oui
Agora Jeux,Decodix Apéro,decodix-apero,https://www.agorajeux.com/26423-home_default/decodix-apero.jpg,14.00,10.50,https://www.agorajeux.com/fr/jeux-d-ambiance/13296-decodix-apero.html,,,,,,,,,Oui
Agora Jeux,Decodix,decodix,https://www.agorajeux.com/26419-home_default/decodix.jpg,14.00,10.50,https://www.agorajeux.com/fr/jeux-d-ambiance/13295-decodix.html,,,,,,,,,Oui
Agora Jeux,Honey Buzz,honey-buzz,https://www.agorajeux.com/26312-home_default/honey-buzz.jpg,45.00,39.90,https://www.agorajeux.com/fr/jeux-de-strategie/13256-honey-buzz.html,1,4,90,45,90,10,,,Oui
Agora Jeux,Tussie Mussie,tussie-mussie,https://www.agorajeux.com/26306-home_default/tussie-mussie.jpg,15.00,7.50,https://www.agorajeux.com/fr/jeux-de-cartes/13254-tussie-mussie.html,2,4,30,20,30,8,,,Oui
Agora Jeux,Embarquement Immédiat,embarquement-immediat,https://www.agorajeux.com/26301-home_default/embarquement-immediat.jpg,17.95,8.97,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13252-embarquement-immediat.html,2,6,0,0,0,14,,,Oui
Agora Jeux,X-Wing 2.0 : Empire Galactique - Escadron (base),x-wing-2-0-empire-galactique-escadron-base,https://www.agorajeux.com/31867-home_default/x-wing-20-chasseur-gauntlet.jpg,75.00,37.50,https://www.agorajeux.com/fr/x-wing-le-jeu-de-figurines/13247-x-wing-20-chasseur-gauntlet.html,,,,,,,,,Oui
Agora Jeux,Border States,border-states,https://www.agorajeux.com/26284-home_default/border-states.jpg,29.90,26.90,https://www.agorajeux.com/fr/jeux-d-histoire-en-francais/13243-border-states.html,2,2,50,30,50,14,,,Oui
Agora Jeux,Bingo island,bingo-island,https://www.agorajeux.com/26200-home_default/bingo-island.jpg,27.00,23.90,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/13210-bingo-island.html,2,4,15,15,15,6,,,Oui
Agora Jeux,Déole,deole,https://www.agorajeux.com/26148-home_default/deole.jpg,32.00,19.20,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13187-deole.html,1,4,60,25,60,10,,,Oui
Agora Jeux,Paris : Eiffel,paris-eiffel,https://www.agorajeux.com/26068-home_default/paris-eiffel.jpg,16.50,11.55,https://www.agorajeux.com/fr/jeux-a-deux/13142-paris-eiffel.html,2,2,30,20,30,8,,,Oui
Agora Jeux,Imperial Settlers : Empires du Nord - Rois d'Egypte,imperial-settlers-empires-du-nord-rois-d-egypte,https://www.agorajeux.com/26065-home_default/imperial-settlers-empires-du-nord-rois-d-egypte.jpg,22.00,15.40,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/13141-imperial-settlers-empires-du-nord-rois-d-egypte.html,,,,,,,,,Oui
Agora Jeux,CloudAge,cloudage,https://www.agorajeux.com/25978-home_default/cloudage.jpg,49.90,37.43,https://www.agorajeux.com/fr/jeux-de-strategie/13101-cloudage.html,1,4,100,60,100,10,,,Oui
Agora Jeux,Golem : Le jeu de plateau,golem-le-jeu-de-plateau,https://www.agorajeux.com/25813-home_default/golem-le-jeu-de-plateau.jpg,79.99,59.99,https://www.agorajeux.com/fr/jeux-de-strategie/13035-golem-le-jeu-de-plateau.html,,,,,,,,,Oui
Agora Jeux,Terraforming Mars Expédition Arès,terraforming-mars-expedition-ares,https://www.agorajeux.com/25807-home_default/terraforming-mars-expedition-ares.jpg,39.95,33.95,https://www.agorajeux.com/fr/terraforming-mars/13032-terraforming-mars-expedition-ares.html,1,4,60,45,60,14,,,Oui
Agora Jeux,444 choses à faire... ou pas,444-choses-a-faire-ou-pas,https://www.agorajeux.com/25646-home_default/444-choses-a-faire-ou-pas.jpg,13.26,6.63,https://www.agorajeux.com/fr/jeux-d-ambiance/12970-444-choses-a-faire-ou-pas.html,3,6,35,30,35,18,,,Oui
Agora Jeux,Echoes : L'Éclipse,echoes-l-eclipse,https://www.agorajeux.com/25554-home_default/echoes-l-eclipse.jpg,11.00,9.90,https://www.agorajeux.com/fr/jeux-d-enquetes/12930-echoes-l-eclipse.html,,,,,,,,,Oui
Agora Jeux,Echoes : Le Cocktail,echoes-le-cocktail,https://www.agorajeux.com/25551-home_default/echoes-le-cocktail.jpg,11.00,9.90,https://www.agorajeux.com/fr/jeux-d-enquetes/12929-echoes-le-cocktail.html,1,6,60,60,60,14,,,Oui
Agora Jeux,Animètre,animetre,https://www.agorajeux.com/25528-home_default/animetre.jpg,16.00,8.00,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/12925-animetre.html,2,5,20,15,20,5,,,Oui
Agora Jeux,Attrape Monstres,attrape-monstres,https://www.agorajeux.com/25241-home_default/attrape-monstres.jpg,20.40,17.99,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/12819-attrape-monstres.html,1,4,20,20,20,4,,,Oui
Agora Jeux,Scooby Doo Escape,scooby-doo-escape,https://www.agorajeux.com/25175-home_default/scooby-doo-escape.jpg,25.00,15.00,https://www.agorajeux.com/fr/escape-games/12794-scooby-doo-escape.html,,,,,,,,,Oui
Agora Jeux,Kodiak,kodiak,https://www.agorajeux.com/25159-home_default/kodiak.jpg,22.00,13.20,https://www.agorajeux.com/fr/jeux-de-cartes/12789-kodiak.html,,,,,,,,,Oui
Agora Jeux,No More Vikings,no-more-vikings,https://www.agorajeux.com/25157-home_default/no-more-vikings.jpg,31.90,19.14,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/12787-no-more-vikings.html,2,4,30,30,30,8,,,Oui
Agora Jeux,Into the Blue,into-the-blue,https://www.agorajeux.com/25121-home_default/into-the-blue.jpg,20.40,10.20,https://www.agorajeux.com/fr/jeux-gigamic/12777-into-the-blue.html,2,5,25,15,25,8,,,Oui
Agora Jeux,Holi : Festival des Couleurs,holi-festival-des-couleurs,https://www.agorajeux.com/25085-home_default/holi-festival-des-couleurs.jpg,39.90,23.94,https://www.agorajeux.com/fr/jeux-abstraits/12757-holi-festival-des-couleurs.html,,,,,,,,,Oui
Agora Jeux,Neoville,neoville,https://www.agorajeux.com/25049-home_default/neoville.jpg,27.00,13.50,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/12745-neoville.html,2,4,45,30,45,10,,,Oui
Agora Jeux,Star Wars Legion Magna Gardes IG-100,star-wars-legion-magna-gardes-ig-100,https://www.agorajeux.com/25016-home_default/star-wars-legion-magna-gardes-ig-100.jpg,35.00,24.50,https://www.agorajeux.com/fr/star-wars-legion/12732-star-wars-legion-magna-gardes-ig-100.html,,,,,,,,,Oui
Agora Jeux,Undercover Turbo Duckies,undercover-turbo-duckies,https://www.agorajeux.com/24976-home_default/undercover-turbo-duckies.jpg,25.00,20.00,https://www.agorajeux.com/fr/jeux-cooperatifs/12720-undercover-turbo-duckies.html,1,5,60,30,60,10,,,Oui
Agora Jeux,Enigma,enigma,https://www.agorajeux.com/24909-home_default/enigma.jpg,35.00,17.50,https://www.agorajeux.com/fr/jeux-de-strategie/12698-enigma.html,2,6,60,60,60,12,,,Oui
Agora Jeux,Paleo - ext. Une nouvelle ère,paleo-ext-une-nouvelle-ere,https://www.agorajeux.com/24894-home_default/paleo-ext-une-nouvelle-ere.jpg,25.50,20.40,https://www.agorajeux.com/fr/jeux-cooperatifs/12695-paleo-ext-une-nouvelle-ere.html,,,,,,,,,Oui
Agora Jeux,Brazil Imperial,brazil-imperial,https://www.agorajeux.com/24853-home_default/brazil-imperial.jpg,55.00,44.00,https://www.agorajeux.com/fr/jeux-de-strategie/12680-brazil-imperial.html,1,4,100,100,100,14,,,Oui
Agora Jeux,Box Monster,box-monster,https://www.agorajeux.com/24742-home_default/box-monster.jpg,35.00,28.00,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/12624-box-monster.html,2,4,20,10,20,6,,,Oui
Agora Jeux,Imperial Settlers : Empires du Nord - Hordes Barbares,imperial-settlers-empires-du-nord-hordes-barbares,https://www.agorajeux.com/24740-home_default/imperial-settlers-empires-du-nord-hordes-barbares.jpg,22.00,15.40,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/12623-imperial-settlers-empires-du-nord-hordes-barbares.html,1,4,90,45,90,10,,,Oui
Agora Jeux,Les Contes émerveillés,les-contes-emerveilles,https://www.agorajeux.com/24702-home_default/les-contes-emerveilles.jpg,27.00,18.90,https://www.agorajeux.com/fr/jeux-de-societe-pour-enfants/12611-les-contes-emerveilles.html,2,5,20,10,20,5,,,Oui
Agora Jeux,L'Assemblée des Vilains : Un Jeu Loups-Garous,l-assemblee-des-vilains-un-jeu-loups-garous,https://www.agorajeux.com/24676-home_default/l-assemblee-des-vilains-un-jeu-loups-garous.jpg,13.00,10.40,https://www.agorajeux.com/fr/jeux-d-ambiance/12605-l-assemblee-des-vilains-un-jeu-loups-garous.html,,,,,,,,,Oui
Agora Jeux,RagnaRok Star,ragnarok-star,https://www.agorajeux.com/24649-home_default/ragnarok-star.jpg,35.00,28.00,https://www.agorajeux.com/fr/jeux-de-strategie/12600-ragnarok-star.html,,,,,,,,,Oui
Agora Jeux,Chili Dice,chili-dice,https://www.agorajeux.com/24599-home_default/chili-dice.jpg,17.34,8.67,https://www.agorajeux.com/fr/jeux-gigamic/12561-chili-dice.html,1,4,30,30,30,8,,,Oui
Agora Jeux,World of Warcraft - Wrath of the Lich King - Pandemic System,world-of-warcraft-wrath-of-the-lich-king-pandemic-system,https://www.agorajeux.com/24555-home_default/world-of-warcraft-wrath-of-the-lich-king-pandemic-system.jpg,61.20,48.96,https://www.agorajeux.com/fr/pandemic/12547-world-of-warcraft-wrath-of-the-lich-king-pandemic-system.html,,,,,,,,,Oui
Agora Jeux,Unfold : Opération Cookies,unfold-operation-cookies,https://www.agorajeux.com/24510-home_default/unfold-operation-cookies.jpg,20.00,10.00,https://www.agorajeux.com/fr/escape-games/12528-unfold-operation-cookies.html,,,,,,,,,Oui
Agora Jeux,Decktective - un testament sans héritier,decktective-un-testament-sans-heritier,https://www.agorajeux.com/24506-home_default/decktective-un-testament-sans-heritier.jpg,11.90,8.33,https://www.agorajeux.com/fr/jeux-d-enquetes/12524-decktective-un-testament-sans-heritier.html,1,6,60,60,60,12,,,Oui
Agora Jeux,Vampire the Masquerade - Rivals - édition KS Methuselah,vampire-the-masquerade-rivals-edition-ks-methuselah,https://www.agorajeux.com/24500-home_default/vampire-the-masquerade-rivals.jpg,109.00,76.30,https://www.agorajeux.com/fr/jeux-de-cartes-evolutifs/12519-vampire-the-masquerade-rivals.html,,,,,,,,,Oui
Agora Jeux,OléMains !,olemains,https://www.agorajeux.com/24131-home_default/olemains-.jpg,31.62,23.72,https://www.agorajeux.com/fr/jeux-d-ambiance/12337-olemains-.html,,,,,,,,,Oui
Agora Jeux,Jurassic Park,jurassic-park,https://www.agorajeux.com/24082-home_default/jurassic-park.jpg,42.50,31.88,https://www.agorajeux.com/fr/jeux-de-strategie/12305-jurassic-park.html,,,,,,,,,Oui
Agora Jeux,Tiny Epic Pirates,tiny-epic-pirates,https://www.agorajeux.com/24001-home_default/tiny-epic-pirates.jpg,30.00,27.00,https://www.agorajeux.com/fr/jeux-de-strategie/12237-tiny-epic-pirates.html,1,4,60,30,60,14,,,Oui
Agora Jeux,Khôra - L'Apogée d'un Empire,khora-l-apogee-d-un-empire,https://www.agorajeux.com/23985-home_default/khora-l-apogee-d-un-empire.jpg,55.00,41.25,https://www.agorajeux.com/fr/jeux-de-strategie/12234-khora-l-apogee-d-un-empire.html,,,,,,,,,Oui
Agora Jeux,Circadiens - Premières Lueurs,circadiens-premieres-lueurs,https://www.agorajeux.com/23982-home_default/circadiens-premieres-lueurs.jpg,50.00,40.00,https://www.agorajeux.com/fr/jeux-de-strategie/12233-circadiens-premieres-lueurs.html,1,4,90,60,90,12,,,Oui
Agora Jeux,Négociateur : Prise d'Otages - Vague de Crimes,negociateur-prise-d-otages-vague-de-crimes,https://www.agorajeux.com/23884-home_default/negociateur-prise-d-otages-vague-de-crimes.jpg,60.00,45.00,https://www.agorajeux.com/fr/jeux-de-strategie/12195-negociateur-prise-d-otages-vague-de-crimes.html,,,,,,,,,Oui
Agora Jeux,Hot & Cold,hot-cold,https://www.agorajeux.com/23807-home_default/hot-cold.jpg,20.40,8.16,https://www.agorajeux.com/fr/jeux-gigamic/12163-hot-cold.html,,,,,,,,,Oui
Agora Jeux,Inspecteur Leflair,inspecteur-leflair,https://www.agorajeux.com/23794-home_default/inspecteur-leflair.jpg,18.00,7.20,https://www.agorajeux.com/fr/jeux-cooperatifs/12157-inspecteur-leflair.html,2,5,20,20,20,7,,,Oui
Agora Jeux,Jungle Speed Eco : Koh-Lanta,jungle-speed-eco-koh-lanta,https://www.agorajeux.com/23675-home_default/jungle-speed-eco-koh-lanta.jpg,19.99,12.00,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/12114-jungle-speed-eco-koh-lanta.html,2,10,10,10,10,7,,,Oui
Agora Jeux,Varuna,varuna,https://www.agorajeux.com/23520-home_default/varuna.jpg,27.54,13.77,https://www.agorajeux.com/fr/jeux-gigamic/12050-varuna.html,1,100,20,15,20,14,,,Oui
Agora Jeux,J'y crois pas,j-y-crois-pas,https://www.agorajeux.com/23542-home_default/j-y-crois-pas.jpg,24.48,12.24,https://www.agorajeux.com/fr/jeux-gigamic/12041-j-y-crois-pas.html,,,,,,,,,Oui
Agora Jeux,Capital Lux Pocket,capital-lux-pocket,https://www.agorajeux.com/23282-home_default/capital-lux-pocket.jpg,18.00,14.40,https://www.agorajeux.com/fr/jeux-de-cartes/11948-capital-lux-pocket.html,,,,,,,,,Oui
Agora Jeux,Enquêtes à Los Angeles,enquetes-a-los-angeles,https://www.agorajeux.com/23266-home_default/enquetes-a-los-angeles.jpg,42.00,33.60,https://www.agorajeux.com/fr/jeux-d-enquetes/11942-enquetes-a-los-angeles.html,,,,,,,,,Oui
Agora Jeux,Draw Bot,draw-bot,https://www.agorajeux.com/23249-home_default/draw-bot.jpg,18.00,15.90,https://www.agorajeux.com/fr/les-jeux-pour-toute-la-famille/11935-draw-bot.html,3,5,20,20,20,8,,,Oui
