Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,New,Promotion
Philibert,The Hand of Destiny,the-hand-of-destiny,https://cdn1.philibertnet.com/620535-medium_default/the-hand-of-destiny.jpg,10.95,7.67,https://www.philibertnet.com/fr/bad-boom-games/136200-the-hand-of-destiny-3770010422341.html,1,1,20,10,20,12,,Oui
Philibert,Siège de Valeria,siege-de-valeria,https://cdn2.philibertnet.com/633006-medium_default/siege-de-valeria.jpg,34.90,24.43,https://www.philibertnet.com/fr/bad-boom-games/138843-siege-de-valeria-3770010422358.html,,,,,,,,Oui
Philibert,Set de 9 Dés 6 Faces Elder Dice: Star of Azathoth,set-de-9-des-6-faces-elder-dice-star-of-azathoth,https://cdn1.philibertnet.com/516485-medium_default/set-de-9-des-6-faces-elder-dice-star-of-azathoth.jpg,14.95,10.47,https://www.philibertnet.com/fr/infinite-black/101476-set-de-9-des-6-faces-elder-dice-star-of-azathoth-850003463285.html,,,,,,,,Oui
Philibert,Set de 9 Dés 6 Faces Elder Dice: The Brand of Cthulhu,set-de-9-des-6-faces-elder-dice-the-brand-of-cthulhu,https://cdn3.philibertnet.com/525817-medium_default/elder-dice-the-brand-of-cthulhu-d6-tube.jpg,14.95,10.47,https://www.philibertnet.com/fr/infinite-black/68651-elder-dice-the-brand-of-cthulhu-d6-tube-653341424549.html,,,,,,,,Oui
Philibert,Spring Festival,spring-festival,https://cdn2.philibertnet.com/633115-medium_default/spring-festival.jpg,20.90,14.63,https://www.philibertnet.com/fr/two-manta/138865-spring-festival-3770029567019.html,2,4,25,20,25,8,,Oui
Philibert,Dungeon Raiders,dungeon-raiders,https://cdn2.philibertnet.com/730065-medium_default/dungeon-raiders.jpg,15.95,12.76,https://www.philibertnet.com/fr/devir/146801-dungeon-raiders-859573004065.html,3,5,60,20,60,8,,Oui
Philibert,Rangement  pour Boîte Dicetroyers - Starship Interstellar,rangement-pour-boite-dicetroyers-starship-interstellar,https://cdn2.philibertnet.com/633616-medium_default/rangement-pour-boite-dicetroyers-starship-interstellar.jpg,44.95,35.96,https://www.philibertnet.com/fr/the-dicetroyers/139040-rangement-pour-boite-dicetroyers-starship-interstellar-8055060901974.html,,,,,,,,Oui
Philibert,Scale75 - Ardenes Green,scale75-ardenes-green,https://cdn3.philibertnet.com/568846-medium_default/scale75-ardenes-green.jpg,3.25,2.60,https://www.philibertnet.com/fr/couleurs-de-base-scalecolor/120792-scale75-ardenes-green-8412548251455.html,,,,,,,,Oui
Philibert,Scale75 - Petroleum Gray,scale75-petroleum-gray,https://cdn3.philibertnet.com/568860-medium_default/scale75-petroleum-gray.jpg,3.25,2.28,https://www.philibertnet.com/fr/couleurs-de-base-scalecolor/120806-scale75-petroleum-gray-8412548252957.html,,,,,,,,Oui
Philibert,Scale75 - Light Skin,scale75-light-skin,https://cdn2.philibertnet.com/576962-medium_default/scale75-light-skin.jpg,3.25,2.28,https://www.philibertnet.com/fr/couleurs-de-base-scalecolor/123747-scale75-light-skin-8412548247137.html,,,,,,,,Oui
Philibert,Scale75 - Garnet Alchemy,scale75-garnet-alchemy,https://cdn3.philibertnet.com/552720-medium_default/scale75-garnet-alchemy.jpg,3.95,2.77,https://www.philibertnet.com/fr/couleurs-metalliques-scalecolor/113884-scale75-garnet-alchemy-8412548275222.html,,,,,,,,Oui
Philibert,Scale75 - Tenere Yellow,scale75-tenere-yellow,https://cdn3.philibertnet.com/576947-medium_default/scale75-tenere-yellow.jpg,3.25,2.28,https://www.philibertnet.com/fr/couleurs-de-base-scalecolor/123736-scale75-tenere-yellow-8412548245522.html,,,,,,,,Oui
Philibert,Scale75 - Kunzite Alchemy,scale75-kunzite-alchemy,https://cdn1.philibertnet.com/552710-medium_default/scale75-kunzite-alchemy.jpg,3.95,2.77,https://www.philibertnet.com/fr/couleurs-metalliques-scalecolor/113878-scale75-kunzite-alchemy-8412548259512.html,,,,,,,,Oui
Philibert,Joan of Arc - Bloc de score,joan-of-arc-bloc-de-score,https://cdn2.philibertnet.com/583168-medium_default/joan-of-arc-bloc-de-score.jpg,13.50,9.45,https://www.philibertnet.com/fr/blocs-de-scores-variantes/126025-joan-of-arc-bloc-de-score-4260184330768.html,,,,,,,,Oui
Philibert,Gardiens des Saisons,gardiens-des-saisons,https://cdn3.philibertnet.com/570347-medium_default/gardiens-des-saisons.jpg,32.90,16.45,https://www.philibertnet.com/fr/space-cow/121319-gardiens-des-saisons-3558380107323.html,2,4,40,40,40,7,,Oui
Philibert,Verona Twist,verona-twist,https://cdn3.philibertnet.com/517858-medium_default/verona-twist.jpg,19.90,7.96,https://www.philibertnet.com/fr/igiari/102031-verona-twist-3558380087694.html,2,2,30,20,30,9,,Oui
Philibert,Harry Potter: Catch the Snitch - National Quidditch Team,harry-potter-catch-the-snitch-national-quidditch-team,https://cdn1.philibertnet.com/604497-medium_default/harry-potter-catch-the-snitch-national-quidditch-team.jpg,26.95,16.17,https://www.philibertnet.com/fr/knight-games/132308-harry-potter-catch-the-snitch-national-quidditch-team-8437013061353.html,,,,,,,,Oui
Philibert,Harry Potter: Catch the Snitch,harry-potter-catch-the-snitch,https://cdn2.philibertnet.com/604500-medium_default/harry-potter-catch-the-snitch.jpg,109.95,65.97,https://www.philibertnet.com/fr/knight-games/132311-harry-potter-catch-the-snitch-8437013061674.html,2,2,60,40,60,14,,Oui
Philibert,War for Chicken Island - Yolk-sothoth,war-for-chicken-island-yolk-sothoth,https://cdn3.philibertnet.com/479166-medium_default/war-for-chicken-island-yolk-sothoth.jpg,18.95,11.37,https://www.philibertnet.com/fr/legion-distribution/89423-war-for-chicken-island-yolk-sothoth-644216254484.html,1,4,240,30,240,10,,Oui
Philibert,Boogeyman - Le Mystérieux Visiteur,boogeyman-le-mysterieux-visiteur,https://cdn1.philibertnet.com/559421-medium_default/boogeyman-le-mysterieux-visiteur.jpg,14.95,8.97,https://www.philibertnet.com/fr/legion-distribution/116230-boogeyman-le-mysterieux-visiteur-807330819193.html,1,6,60,60,0,13,,Oui
Philibert,The Caravan - Ecran et cartes,the-caravan-ecran-et-cartes,https://cdn2.philibertnet.com/576664-medium_default/the-caravan-ecran-et-cartes.jpg,29.00,21.75,https://www.philibertnet.com/fr/the-caravan/123623-the-caravan-ecran-et-cartes-9782958254629.html,,,,,,,,Oui
Philibert,The Caravan - Storybook,the-caravan-storybook,https://cdn2.philibertnet.com/575413-medium_default/the-caravan-storybook.jpg,29.00,21.75,https://www.philibertnet.com/fr/the-caravan/123173-the-caravan-storybook-9782958254612.html,,,,,,,,Oui
Philibert,Templari,templari,https://cdn2.philibertnet.com/377057-medium_default/templari.jpg,13.50,5.40,https://www.philibertnet.com/fr/igiari/52839-templari-3558380048695.html,3,5,30,30,30,10,,Oui
Philibert,Overseers,overseers,https://cdn1.philibertnet.com/372149-medium_default/overseers.jpg,21.90,12.05,https://www.philibertnet.com/fr/igiari/51087-overseers-3558380046486.html,3,6,45,30,45,12,,Oui
Philibert,Mondrian,mondrian,https://cdn2.philibertnet.com/433878-medium_default/mondrian.jpg,22.50,9.00,https://www.philibertnet.com/fr/igiari/73992-mondrian-3558380062127.html,2,4,0,0,0,0,,Oui
Philibert,Platypus,platypus,https://cdn1.philibertnet.com/527261-medium_default/platypus.jpg,17.95,10.77,https://www.philibertnet.com/fr/matagot/105200-platypus-3760146647473.html,2,8,30,30,30,8,,Oui
Philibert,Etherfields - Extension 5ème Joueur,etherfields-extension-5eme-joueur,https://cdn2.philibertnet.com/571093-medium_default/etherfields-extension-5eme-joueur.jpg,22.90,11.45,https://www.philibertnet.com/fr/awaken-realms/121626-etherfields-extension-5eme-joueur-5906660421184.html,,,,,,,,Oui
Philibert,Jungle Speed Eco : Koh-Lanta,jungle-speed-eco-koh-lanta,https://cdn1.philibertnet.com/514626-medium_default/jungle-speed-eco-koh-lanta.jpg,19.99,8.00,https://www.philibertnet.com/fr/asmodee/100960-jungle-speed-eco-koh-lanta-3558380069973.html,,,,,,,,Oui
Philibert,Harry Potter : Farces pour Sorciers 3D Puzzle,harry-potter-farces-pour-sorciers-3d-puzzle,https://cdn1.philibertnet.com/579565-medium_default/harry-potter-farces-pour-sorciers-3d-puzzle.jpg,12.95,6.48,https://www.philibertnet.com/fr/puzzles/124720-harry-potter-farces-pour-sorciers-3d-puzzle-714832510674.html,,,,,,,,Oui
Philibert,Harry Potter :  Le Château de Poudlard 3D Puzzle,harry-potter-le-chateau-de-poudlard-3d-puzzle,https://cdn1.philibertnet.com/577876-medium_default/harry-potter-le-chateau-de-poudlard-3d-puzzle.jpg,34.95,17.48,https://www.philibertnet.com/fr/puzzles/124146-harry-potter-le-chateau-de-poudlard-3d-puzzle-714832510636.html,,,,,,,,Oui
Philibert,Petits Peuples,petits-peuples,https://cdn2.philibertnet.com/514631-medium_default/petits-peuples.jpg,45.95,20.68,https://www.philibertnet.com/fr/bombyx/100041-petits-peuples-3760267990830.html,2,4,75,60,75,10,,Oui
Philibert,Colorado,colorado,https://cdn1.philibertnet.com/553677-medium_default/colorado.jpg,26.95,10.78,https://www.philibertnet.com/fr/sylex/114204-colorado-3770012315276.html,2,4,0,0,0,0,,Oui
Philibert,Tea For 2,tea-for-2,https://cdn3.philibertnet.com/472582-medium_default/tea-for-2.jpg,18.95,11.37,https://www.philibertnet.com/fr/space-cowboys/87109-tea-for-2-3558380071310.html,,,,,,,,Oui
Philibert,One Earth,one-earth,https://cdn3.philibertnet.com/596220-medium_default/one-earth.jpg,47.95,33.57,https://www.philibertnet.com/fr/cation-arts/130196-one-earth-195893772339.html,2,5,40,20,40,7,,Oui
Philibert,Yu-Gi-Oh! JCC - Coffret Speed Duel GX Duel Academy,yu-gi-oh-jcc-coffret-speed-duel-gx-duel-academy,https://cdn3.philibertnet.com/533692-medium_default/yu-gi-oh-jcc-coffret-speed-duel-gx-duel-academy.jpg,26.90,21.52,https://www.philibertnet.com/fr/special/107369-yu-gi-oh-jcc-coffret-speed-duel-gx-duel-academy-4012927942482.html,,,,,,,,Oui
Philibert,Tour à Dés Repliquant - Punky,tour-a-des-repliquant-punky,https://cdn2.philibertnet.com/632431-medium_default/tour-a-des-repliquant-punky.jpg,42.50,29.75,https://www.philibertnet.com/fr/tours-a-des-en-resine/138752-tour-a-des-repliquant-punky-2100001027353.html,,,,,,,,Oui
Philibert,Rangement pour Boîte Dicetroyers - Age of Comics - Standard Edition,rangement-pour-boite-dicetroyers-age-of-comics-standard-edition,https://cdn3.philibertnet.com/656454-medium_default/rangement-pour-boite-dicetroyers-age-of-comics-standard-edition.jpg,32.95,23.07,https://www.philibertnet.com/fr/the-dicetroyers/142586-rangement-pour-boite-dicetroyers-age-of-comics-standard-edition-8055060902193.html,,,,,,,,Oui
Philibert,Industrollization,industrollization,https://cdn1.philibertnet.com/688815-medium_default/industrollization.jpg,7.90,6.32,https://www.philibertnet.com/fr/dicepen/147068-industrollization-5904873430214.html,1,4,30,15,30,10,,Oui
Philibert,Dreamscape Kingdoms,dreamscape-kingdoms,https://cdn2.philibertnet.com/688836-medium_default/dreamscape-kingdoms.jpg,7.90,6.32,https://www.philibertnet.com/fr/dicetiki/147080-dreamscape-kingdoms-5904873430252.html,1,4,60,30,60,8,,Oui
Philibert,Dicey Roads: Railways,dicey-roads-railways,https://cdn2.philibertnet.com/688812-medium_default/dicey-roads-railways.jpg,7.90,6.32,https://www.philibertnet.com/fr/dicetiki/147064-dicey-roads-railways-5904873430207.html,1,99,45,20,45,10,,Oui
Philibert,Terrain Mat Mousepad - Infinity: Panoceania- 120x120,terrain-mat-mousepad-infinity-panoceania-120x120,https://cdn2.philibertnet.com/456608-medium_default/terrain-mat-mousepad-panoceania-120x120.jpg,72.95,51.07,https://www.philibertnet.com/fr/panoceania/81113-terrain-mat-mousepad-panoceania-120x120-2100000643745.html,,,,,,,,Oui
Philibert,Hollow Skewb,hollow-skewb,https://cdn2.philibertnet.com/512767-medium_default/hollow-skewb.jpg,24.95,17.47,https://www.philibertnet.com/fr/meffert-s-puzzles/100326-hollow-skewb-8717278850986.html,,,,,,,,Oui
Philibert,Hollow Cube 2x2,hollow-cube-2x2,https://cdn2.philibertnet.com/470850-medium_default/hollow-cube-2x2.jpg,22.95,16.07,https://www.philibertnet.com/fr/meffert-s-puzzles/86374-hollow-cube-2x2-8717278850955.html,,,,,,,,Oui
Philibert,Bourse - Orc 2 : Beige et Noir,bourse-orc-2-beige-et-noir,https://cdn2.philibertnet.com/372464-medium_default/bourse-orc-2-beige-et-noir.jpg,10.00,7.50,https://www.philibertnet.com/fr/bourse/51237-bourse-orc-2-beige-et-noir-5907699493388.html,,,,,,,,Oui
Philibert,Mage Wars Core Spell Tome 1,mage-wars-core-spell-tome-1,https://cdn1.philibertnet.com/319473-medium_default/mage-wars-core-spell-tome-.jpg,21.95,15.37,https://www.philibertnet.com/fr/arcane-wonders/19761-mage-wars-core-spell-tome--853211004011.html,,,,,,,,Oui
Philibert,Valéria : Le Royaume – Monstres du Temple du Feu,valeria-le-royaume-monstres-du-temple-du-feu,https://cdn3.philibertnet.com/567787-medium_default/valeria-le-royaume-monstres-du-temple-du-feu.jpg,4.50,1.58,https://www.philibertnet.com/fr/lucky-duck-games/119684-valeria-le-royaume-monstres-du-temple-du-feu-787790589792.html,2,5,120,60,120,14,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Le Salaire du Péché,horreur-a-arkham-le-jeu-de-cartes-le-salaire-du-peche,https://cdn1.philibertnet.com/440377-medium_default/horreur-a-arkham-le-jeu-de-cartes-le-salaire-du-peche.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/75704-horreur-a-arkham-le-jeu-de-cartes-le-salaire-du-peche-8435407624726.html,1,2,120,60,120,14,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Le Nom Secret,horreur-a-arkham-le-jeu-de-cartes-le-nom-secret,https://cdn2.philibertnet.com/435300-medium_default/horreur-a-arkham-le-jeu-de-cartes-le-nom-secret.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/74416-horreur-a-arkham-le-jeu-de-cartes-le-nom-secret-8435407624702.html,1,2,120,60,120,14,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Les Labyrinthes de la Folie,horreur-a-arkham-le-jeu-de-cartes-les-labyrinthes-de-la-folie,https://cdn3.philibertnet.com/408612-medium_default/horreur-a-arkham-le-jeu-de-cartes-les-labyrinthes-de-la-folie.jpg,19.95,9.98,https://www.philibertnet.com/fr/scenarios-independants/65994-horreur-a-arkham-le-jeu-de-cartes-les-labyrinthes-de-la-folie-8435407618121.html,1,12,120,60,120,14,,Oui
Philibert,Star Wars - X-Wing 2.0 - Siège de Coruscant,star-wars-x-wing-2-0-siege-de-coruscant,https://cdn1.philibertnet.com/556428-medium_default/star-wars-x-wing-20-siege-de-coruscant.jpg,22.95,10.33,https://www.philibertnet.com/fr/extensions-et-accessoires/115201-star-wars-x-wing-20-siege-de-coruscant-841333120009.html,2,2,90,45,90,14,,Oui
Philibert,Star Wars X-Wing 2.0 - Paquet d'Escadron Hérauts de l'Espoir,star-wars-x-wing-2-0-paquet-d-escadron-herauts-de-l-espoir,https://cdn3.philibertnet.com/484753-medium_default/star-wars-x-wing-paquet-d-escadron-herauts-de-l-espoir.jpg,51.50,30.90,https://www.philibertnet.com/fr/jeux-de-figurines/90343-star-wars-x-wing-paquet-d-escadron-herauts-de-l-espoir-8435407630840.html,,,,,,,,Oui
Philibert,X-Wing 2.0 - Le Jeu de Figurines - Croiseur C-ROC,x-wing-2-0-le-jeu-de-figurines-croiseur-c-roc,https://cdn2.philibertnet.com/455419-medium_default/x-wing-20-le-jeu-de-figurines-croiseur-c-roc.jpg,91.95,55.17,https://www.philibertnet.com/fr/racailles-et-scelerats/80772-x-wing-20-le-jeu-de-figurines-croiseur-c-roc-8435407628786.html,,,,,,,,Oui
Philibert,Star Wars X-Wing 2.0 : TIE/vn Silencer,star-wars-x-wing-2-0-tie-vn-silencer,https://cdn3.philibertnet.com/497725-medium_default/star-wars-x-wing-tie-vn-silencer.jpg,19.95,11.97,https://www.philibertnet.com/fr/empire-galactique/95433-star-wars-x-wing-tie-vn-silencer-8435407622579.html,,,,,,,,Oui
Philibert,Heroes of Normandie V2: Commonwealth Box & Sleeves,heroes-of-normandie-v2-commonwealth-box-sleeves,https://cdn2.philibertnet.com/590444-medium_default/heroes-of-normandie-v2-commonwealth-box-sleeves.jpg,11.95,3.59,https://www.philibertnet.com/fr/devil-pig-games/128525-heroes-of-normandie-v2-commonwealth-box-sleeves-3760372230210.html,,,,,,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Pour le Bien Commun,horreur-a-arkham-le-jeu-de-cartes-pour-le-bien-commun,https://cdn1.philibertnet.com/442844-medium_default/horreur-a-arkham-le-jeu-de-cartes-pour-le-bien-commun.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/76265-horreur-a-arkham-le-jeu-de-cartes-pour-le-bien-commun-8435407624740.html,1,2,120,60,120,14,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Union et Désillusion,horreur-a-arkham-le-jeu-de-cartes-union-et-desillusion,https://cdn2.philibertnet.com/444428-medium_default/horreur-a-arkham-le-jeu-de-cartes-union-et-desillusion.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/76660-horreur-a-arkham-le-jeu-de-cartes-union-et-desillusion-8435407624764.html,1,2,120,60,120,14,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Dans les Griffes du Chaos,horreur-a-arkham-le-jeu-de-cartes-dans-les-griffes-du-chaos,https://cdn3.philibertnet.com/446152-medium_default/horreur-a-arkham-le-jeu-de-cartes-dans-les-griffes-du-chaos.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/77132-horreur-a-arkham-le-jeu-de-cartes-dans-les-griffes-du-chaos-8435407624788.html,1,2,120,60,120,14,,Oui
Philibert,Les Petites Bourgades - Extension Fortune,les-petites-bourgades-extension-fortune,https://cdn1.philibertnet.com/520974-medium_default/les-petites-bourgades-extension-fortune.jpg,23.50,8.23,https://www.philibertnet.com/fr/lucky-duck-games/103170-les-petites-bourgades-extension-fortune-787790582793.html,,,,,,,,Oui
Philibert,Heroes of Black Reach,heroes-of-black-reach,https://cdn3.philibertnet.com/588138-medium_default/heroes-of-black-reach.jpg,65.00,19.50,https://www.philibertnet.com/fr/devil-pig-games/127769-heroes-of-black-reach-1944666620006.html,,,,,,,,Oui
Philibert,Pax Viking,pax-viking,https://cdn1.philibertnet.com/504032-medium_default/pax-viking.jpg,79.95,55.97,https://www.philibertnet.com/fr/ion-game-design/97355-pax-viking-6533410422628.html,1,6,90,60,90,12,,Oui
Philibert,Gamegenic - Marvel Champions Art Sleeves - Hulk,gamegenic-marvel-champions-art-sleeves-hulk,https://cdn3.philibertnet.com/526491-medium_default/marvel-champions-art-sleeves-hulk.jpg,7.95,3.18,https://www.philibertnet.com/fr/marvel-champions/104883-marvel-champions-art-sleeves-hulk-4251715410509.html,,,,,,,,Oui
Philibert,L'Année des 5 Empereurs,l-annee-des-5-empereurs,https://cdn1.philibertnet.com/554147-medium_default/l-annee-des-5-empereurs.jpg,34.90,12.22,https://www.philibertnet.com/fr/game-flow/114350-l-annee-des-5-empereurs-3760257550051.html,2,5,60,30,60,12,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Devant le Trône Noir,horreur-a-arkham-le-jeu-de-cartes-devant-le-trone-noir,https://cdn3.philibertnet.com/448301-medium_default/horreur-a-arkham-le-jeu-de-cartes-devant-le-trone-noir.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/78085-horreur-a-arkham-le-jeu-de-cartes-devant-le-trone-noir-8435407624801.html,1,2,120,60,120,14,,Oui
Philibert,Heroes of Normandie V2: Canadian Game Elements,heroes-of-normandie-v2-canadian-game-elements,https://cdn2.philibertnet.com/590443-medium_default/heroes-of-normandie-v2-canadian-game-elements.jpg,11.95,4.78,https://www.philibertnet.com/fr/devil-pig-games/128524-heroes-of-normandie-v2-canadian-game-elements-3760372230111.html,,,,,,,,Oui
Philibert,LexOccultum - Alter Ego,lexoccultum-alter-ego,https://cdn3.philibertnet.com/448851-medium_default/lexoccultum-alter-ego.jpg,29.00,2.90,https://www.philibertnet.com/fr/lexoccultum/78318-lexoccultum-alter-ego-9782372550567.html,,,,,,,,Oui
Philibert,LexOccultum - Lex Libris,lexoccultum-lex-libris,https://cdn1.philibertnet.com/448850-medium_default/lexoccultum-lex-libris.jpg,39.00,3.90,https://www.philibertnet.com/fr/lexoccultum/78317-lexoccultum-lex-libris-9782372550543.html,,,,,,,,Oui
Philibert,Sang & Honneur,sang-honneur,https://cdn1.philibertnet.com/345211-medium_default/sang-honneur.jpg,35.00,3.50,https://www.philibertnet.com/fr/les-jdrs-stand-alone/37247-sang-honneur-9782372550048.html,,,,,,,,Oui
Philibert,Cuistot Fury : Frénésie,cuistot-fury-frenesie,https://cdn2.philibertnet.com/670233-medium_default/cuistot-fury-frenesie.jpg,9.50,2.85,https://www.philibertnet.com/fr/ludi-concept/143849-cuistot-fury-frenesie-2100001063863.html,,,,,,,,Oui
Philibert,Cartes à jouer Theory11 - Elvis,cartes-a-jouer-theory11-elvis,https://cdn2.philibertnet.com/553326-medium_default/elvis-cartes-a-jouer-theory-xi.jpg,19.95,13.97,https://www.philibertnet.com/fr/theory11/114109-elvis-cartes-a-jouer-theory-xi-850016557780.html,,,,,,,,Oui
Philibert,Time of Empires,time-of-empires,https://cdn2.philibertnet.com/550313-medium_default/time-of-empires.jpg,72.00,25.20,https://www.philibertnet.com/fr/pearl-games/112996-time-of-empires-3558380096375.html,2,4,60,45,60,12,,Oui
Philibert,Cartagena : Carnet d'évasions,cartagena-carnet-d-evasions,https://cdn1.philibertnet.com/675437-medium_default/cartagena-carnet-d-evasions.jpg,32.95,23.07,https://www.philibertnet.com/fr/pretzel-games/127971-cartagena-carnet-d-evasions-826956211006.html,2,5,45,30,45,8,,Oui
Philibert,Mosaic - Chroniques d'une Civilisation,mosaic-chroniques-d-une-civilisation,https://cdn2.philibertnet.com/571263-medium_default/mosaic-chroniques-d-une-civilisation.jpg,67.50,27.00,https://www.philibertnet.com/fr/sylex/121693-mosaic-chroniques-d-une-civilisation-3770012315283.html,2,6,120,120,120,12,,Oui
Philibert,Spellbook,spellbook,https://cdn3.philibertnet.com/589423-medium_default/spellbook.jpg,31.90,14.36,https://www.philibertnet.com/fr/space-cowboys/128195-spellbook-3558380113010.html,2,2,45,15,45,12,,Oui
Philibert,CliniC,clinic,https://cdn3.philibertnet.com/443243-medium_default/clinic.jpg,59.00,44.25,https://www.philibertnet.com/fr/avstudiogames/76409-clinic-653341427168.html,,,,,,,,Oui
Philibert,Set de dés Harry Potter - Gobelet à Dés,set-de-des-harry-potter-gobelet-a-des,https://cdn2.philibertnet.com/577771-medium_default/set-de-des-harry-potter-gobelet-a-des.jpg,28.00,19.60,https://www.philibertnet.com/fr/des-harry-potter/124097-set-de-des-harry-potter-gobelet-a-des-5907699496884.html,,,,,,,,Oui
Philibert,Bot Factory,bot-factory,https://cdn1.philibertnet.com/544931-medium_default/bot-factory.jpg,59.95,41.97,https://www.philibertnet.com/fr/eagle-gryphon-games/111143-bot-factory-736640880602.html,1,4,60,30,60,14,,Oui
Philibert,Doctor Rat,doctor-rat,https://cdn2.philibertnet.com/592683-medium_default/doctor-rat.jpg,20.95,10.48,https://www.philibertnet.com/fr/blue-orange/129214-doctor-rat-3664824001864.html,2,7,30,30,30,10,,Oui
Philibert,Maracas,maracas,https://cdn2.philibertnet.com/479336-medium_default/maracas.jpg,10.90,2.73,https://www.philibertnet.com/fr/blue-orange/89482-maracas-3664824000935.html,3,8,10,10,10,6,,Oui
Philibert,Bears In Barrels,bears-in-barrels,https://cdn1.philibertnet.com/551697-medium_default/bears-in-barrels.jpg,18.95,5.69,https://www.philibertnet.com/fr/blue-orange/90133-bears-in-barrels-3664824000492.html,4,8,10,10,10,7,,Oui
Philibert,Dunaïa,dunaia,https://cdn2.philibertnet.com/496834-medium_default/dunaia.jpg,35.90,17.95,https://www.philibertnet.com/fr/blam/95117-dunaia-3770005767143.html,2,4,60,60,60,12,,Oui
Philibert,Bicycle - Hypnosis V2,bicycle-hypnosis-v2,https://cdn1.philibertnet.com/607743-medium_default/bicycle-hypnosis-v2.jpg,12.95,7.77,https://www.philibertnet.com/fr/bicycle/133214-bicycle-hypnosis-v2-073854094105.html,,,,,,,,Oui
Philibert,MotorChamp Kurs-Kollection I,motorchamp-kurs-kollection-i,https://cdn2.philibertnet.com/306182-medium_default/motorchamp-course-collection-i.jpg,21.95,13.17,https://www.philibertnet.com/fr/aza-spiele/5798-motorchamp-course-collection-i-2100000275458.html,,,,,,,,Oui
Philibert,Etherfields - Playmat,etherfields-playmat,https://cdn2.philibertnet.com/576018-medium_default/etherfields-playmat.jpg,29.90,11.96,https://www.philibertnet.com/fr/awaken-realms/123363-etherfields-playmat-5904689270646.html,,,,,,,,Oui
Philibert,Darkest Doom,darkest-doom,https://cdn2.philibertnet.com/730052-medium_default/darkest-doom.jpg,109.95,104.45,https://www.philibertnet.com/fr/darkest-doom/153667-darkest-doom-793541974106.html,1,4,150,90,150,14,,Oui
Philibert,"Star Wars : Légion - Boba Fett, Daymio de Mos Espa",star-wars-legion-boba-fett-daymio-de-mos-espa,https://cdn3.philibertnet.com/556448-medium_default/star-wars-legion-boba-fett-daymio-de-mos-espa.jpg,20.95,14.67,https://www.philibertnet.com/fr/le-collectif-de-l-ombre/115207-star-wars-legion-boba-fett-daymio-de-mos-espa-841333119775.html,,,,,,,,Oui
Philibert,Star Wars : Légion - TR-TT,star-wars-legion-tr-tt,https://cdn3.philibertnet.com/397903-medium_default/star-wars-legion-tr-tt.jpg,49.95,34.97,https://www.philibertnet.com/fr/empire/60933-star-wars-legion-tr-tt-8435407618367.html,2,2,120,60,120,14,,Oui
Philibert,Star Wars - X-Wing 2.0 - Boîte de base d'escadron de l'Alliance Rebelle,star-wars-x-wing-2-0-boite-de-base-d-escadron-de-l-alliance-rebelle,https://cdn1.philibertnet.com/574350-medium_default/star-wars-x-wing-20-boite-de-base-d-escadron-de-l-alliance-rebelle.jpg,67.50,47.25,https://www.philibertnet.com/fr/alliance-rebelle/122773-star-wars-x-wing-20-boite-de-base-d-escadron-de-l-alliance-rebelle-841333121914.html,,,,,,,,Oui
Philibert,Star Wars - X-Wing 2.0 - Cargo Léger YT-2400,star-wars-x-wing-2-0-cargo-leger-yt-2400,https://cdn1.philibertnet.com/589590-medium_default/star-wars-x-wing-20-cargo-leger-yt-2400.jpg,41.95,29.37,https://www.philibertnet.com/fr/alliance-rebelle/128250-star-wars-x-wing-20-cargo-leger-yt-2400-841333123796.html,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -Tirailleurs des Sables,le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-sables,https://cdn1.philibertnet.com/565636-medium_default/le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-sables.jpg,34.95,24.47,https://www.philibertnet.com/fr/maison-martel/118642-le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-sables-889696015532.html,2,2,60,45,60,14,,Oui
